,a0,a1,a2,a3,a4,v0.0,v0.1,v0.2,v0.3,v1.0,v1.1,v1.2,v1.3,v2.0,v2.1,v2.2,v2.3,v3.0,v3.1,v3.2,v3.3,v4.0,v4.1,v4.2,v4.3,t0.0,t0.1,t0.2,t0.3,t1.0,t1.1,t1.2,t1.3,t2.0,t2.1,t2.2,t2.3,t3.0,t3.1,t3.2,t3.3,t4.0,t4.1,t4.2,t4.3,z_trans,z,b0.0,b0.1,b0.2,b0.3,b1.0,b1.1,b1.2,b1.3,b2.0,b2.1,b2.2,b2.3,b3.0,b3.1,b3.2,b3.3,b4.0,b4.1,b4.2,b4.3,likelihood,penalty,bic,subj_idx,noise,umixturecoef
10,0.5211200284875792,0.5198165982473353,0.4986266670070865,0.5248172406009097,0.5144618177695786,1.720712900569676,2.235839541727302,2.658189669920919,2.9581478985080127,1.4836723516857733,1.7581536044851656,2.706999116908048,3.570534611718722,2.0444266035204888,2.216888737022582,2.573894677101441,3.0911760722510038,1.9157366990817744,1.863125425201299,2.2821660876060337,3.45193077687989,1.8706361185517455,2.0722481425081583,2.6456080061633163,2.7200326311215384,0.5206694356616552,0.4875677231379104,0.5166368615253835,0.4964636154208405,0.48469725874307523,0.48229681539305114,0.4883091801678948,0.4952459600294751,0.48802188463848245,0.4938061340026804,0.4777707712100263,0.4821470939100831,0.4959908983546088,0.5320255397918627,0.476457738751575,0.4993697497600468,0.5229516133594609,0.49874936327690617,0.5040860570744709,0.49234468447318536,-1.2810035405829554,0.21737944718840654,0.008571124384235147,0.5543644972519124,0.9515587614093453,1.2691635548631626,-0.3334593389080163,-0.0592531036950679,0.8831260621269372,1.737871686818136,0.3290740110950819,0.495979743213659,0.86733450561858,1.3820245238699391,0.5643263420981378,0.4847592096447784,0.9450599224811311,2.0966172180228515,0.29100778746971706,0.5103198218630252,1.0815987782143126,1.1660468752100435,-5944.237847414452,606.5107453218096,6550.748592736261,10,1,0
11,0.5674667949990179,0.6069281296926498,0.6259499942506813,0.6251817336989806,0.625056721794958,1.1349102956571644,1.5160105483996602,2.6988321808852684,2.636328154849529,1.41431893858879,1.5888249785690147,2.382869385379832,2.9232698890256517,1.3402685458072963,1.6073920474866301,1.5967224294662317,2.568027833922847,1.062478923740268,1.619332345597695,2.066750248613571,2.703466497203396,1.8623126410135242,2.1032517799488826,2.68211459293979,2.7222025459316366,0.47733445605511304,0.48005830027745716,0.46991195472226277,0.4593637364107039,0.4662550922528692,0.4356439912957616,0.48153038867872466,0.47483499420257635,0.41231964473407084,0.43502858772708763,0.4130555642220422,0.434001156566909,0.41519687661659993,0.4107395306881296,0.42144142071457885,0.43926458843613053,0.4997706618420659,0.4396926438585149,0.47308043962780555,0.44334725698961325,-1.3809064165357023,0.20086346473465208,-0.814578269584176,-0.4276120246840729,0.7618931355277213,0.7104577880926402,-0.20770669015612145,-0.018884936119467156,0.7381587433365492,1.2813729181675078,-0.25096486369831067,0.006440002809565762,0.011796976713496188,0.9645680196139363,-0.5561141395300004,0.015553945174635118,0.454298552796568,1.0837924026682948,-0.20677516547086106,0.06836039024142498,0.6278438908338736,0.6847761487444577,-4138.555486961095,605.8325380242381,4744.388024985334,11,1,0
12,0.4603894443137919,0.42891864939662383,0.5397826021720881,0.4287057699026814,0.44872855653479865,1.475557004206121,1.7597581822524089,3.1736283447623674,2.818277482917299,1.9557823801266487,2.4981813353865663,2.764461704958219,3.429838817402589,1.4459517568923728,1.9509813521024022,2.294933069961288,3.330557325615134,0.7955409323707727,1.8452700355118772,2.6824430743958962,2.745772947316724,2.16618110246243,1.8492857154566136,2.405794249521151,2.9904934363889093,0.5500014075141801,0.5178836108007132,0.5100019383987865,0.516682155739598,0.5110924187359628,0.5030347778293418,0.5062504591358229,0.5010567770277597,0.46454202414410856,0.48750397709932125,0.4718523880529641,0.4661181518955604,0.4808453004598928,0.4771590138799543,0.4824236600420481,0.4869714781994701,0.46891621421901275,0.46466819291064654,0.47067905299839957,0.47839192756224064,-1.2734741973768386,0.21866310688875779,0.3115009059027348,0.6227259241509635,2.0501254296320486,1.692642366909161,0.271116636847434,0.8260701705196759,1.0894203653803831,1.7672631171024509,0.13912822494596458,0.626492717017549,0.9821155460808256,2.0190865133323324,-0.5952270027368152,0.4406097801096968,1.2653550661170985,1.327085563648848,0.7549284652746032,0.44358631619912137,0.9938953822239907,1.5660317920629396,-6249.653695083162,594.8313101604712,6844.485005243633,12,1,0
13,0.5130704179703586,0.5443827531711394,0.533429832874709,0.5785568411516203,0.5863485627346673,1.0372992663329395,2.100316226480236,2.10865828274225,2.9702456505779224,1.0130224167648796,2.569729353549942,2.210045291743413,2.6745390756372482,1.862786991657997,2.162245267335766,2.276802680140926,2.837139046197618,1.3510595038906146,2.2462174291584125,2.465680981327817,2.862792311733782,0.854950632368298,2.047545557260908,2.2121683835305506,2.4924492366692315,0.5976037960340468,0.5789068992978865,0.5203843234644157,0.5368392523906326,0.5244149843070769,0.5367927469552387,0.4930513916781579,0.5150208953777319,0.5652628224638814,0.5319671985110743,0.4969500370674467,0.5044106757175288,0.5788425988560068,0.5467008588770419,0.519167783591894,0.4939263623770419,0.47238768450604607,0.47298100752986927,0.48737292104715185,0.47026280751357546,-1.1565934899871313,0.23928681670970467,-0.6374989416530812,0.44577932699426087,0.5109453681680618,1.3620218528570287,-0.786106819856743,0.7632662426236263,0.4448653034504185,0.8926426175245089,0.1681694150887367,0.49445338222764224,0.6329822661679544,1.1931050909998977,-0.22651081768005402,0.6871667136777103,0.9281139402155463,1.3478381579045,-0.5346045225917467,0.6547450866503388,0.8117022709462732,1.1038951238018262,-5676.263764395327,598.6790836707158,6274.942848066043,13,1,0
14,0.594820570432608,0.5402284865626713,0.5339808083314084,0.5545728471650858,0.5843578718869942,1.2437066105271202,1.4105567776893173,1.7534320683092108,2.3105669628403303,1.1777184499807698,1.3795206783789453,2.065861132728014,2.311519961466961,0.78715720215501,1.8139190942141428,2.0289898646995104,2.213362016142297,0.9305496164622558,1.094780102270572,1.7700739989206986,2.4453868095693436,1.3918679794749222,1.3382048273614933,1.776668899010876,2.311764767971304,0.46704007568982714,0.46862134365547414,0.4803951443694513,0.5032393880966852,0.4952527639816881,0.5013437178600376,0.48332811922743746,0.49878239118658435,0.5467972519754744,0.554175690696901,0.49642522902368036,0.4856701763277853,0.5411625474923883,0.5234142293039636,0.5437647377521241,0.5051998897267674,0.5034862082880647,0.5360367329975305,0.4691336639387267,0.5125776788914388,-0.9472866630200899,0.2794308232061738,-0.3723986684511687,-0.19834224795898103,0.12853646657099793,0.6649758653639343,-0.5905193088252918,-0.3920989309316552,0.3162899653535837,0.5492137997363492,-0.7359460553301801,0.2858103025181467,0.5462889992696245,0.7447248426712136,-0.7661944753956099,-0.5616432000186905,0.08825737403202415,0.791315653018764,-0.2463522442568765,-0.32483861299441774,0.15250353361099434,0.6520997340549268,-5355.2798576957575,589.7488570089645,5945.028714704722,14,1,0
15,0.46585857557422455,0.5821221851771062,0.5292852482124946,0.5934601602348453,0.505771598379935,1.216097478354059,2.854046468935692,2.5087731125178943,3.823046532446594,0.8409546085756314,2.023667573635166,2.8166551374572006,3.3999914661318744,1.5179067111593456,1.6440073866955431,3.8457185933650884,3.9462855608732053,0.8709957640092407,1.4360231917279587,1.8061850487689597,3.3669658599013905,1.203502931441098,1.8655899917779732,2.4506315016349696,2.87501934629441,0.4982341328861637,0.5129242829753052,0.48477202904645567,0.5086670150728704,0.4746384714521083,0.44327509661309417,0.4503250711170336,0.47785667463331044,0.4352342106659772,0.4272427758529383,0.4829811732039586,0.4951504013735444,0.4049299214848565,0.4082628929642204,0.4215507060681025,0.4545745331336466,0.4371510346977613,0.461302314222891,0.4661065058973118,0.47975450228551325,-1.2534505916941037,0.22210339646928628,-1.3150081043671653,0.2738624506553283,-0.037026392769902966,1.2392577139275767,-1.0335646550521944,0.18728349212047574,0.9754979818100322,1.5398906677385122,-0.7314252585948603,-0.6054383679522334,1.545532635949179,1.6379884141535492,-0.7935612049608479,-0.23071404617922275,0.1340605420162783,1.673402173050995,-0.77580199777183,-0.1320804096955016,0.44892284096530055,0.8582718219976924,-2885.2046804242077,580.3878298126115,3465.592510236819,15,1,0
16,0.5631401888247696,0.5142678910040657,0.5720999488372628,0.569653316628933,0.5903017054496774,1.3013668905006286,2.2415182200541484,2.088255253731264,3.629302446046656,1.8195096454971775,2.3067353387074094,2.5591073395756903,3.6552417448901826,1.6653721508984514,1.7604771853243695,2.689032469350471,3.4023362209219834,0.9249647555480179,2.063922266475039,2.288744297736315,3.1854111354402157,1.3363451544339342,1.8023805119924083,2.340307570265332,3.191409146776618,0.43194899434680234,0.46139254662923346,0.4698922948578041,0.4961339197784396,0.5298117531321539,0.4900710038509636,0.5074111843038394,0.510867324954124,0.4809041972788989,0.44090467092212005,0.47027571695332343,0.47837815318401816,0.42019623599074984,0.44896336516542307,0.4326903669092023,0.4731535751259271,0.4462517139686783,0.4779193766072077,0.4519639387747031,0.4618732486251493,-1.5106912712526943,0.18083636938406822,-0.13373973743097364,0.7797540349557013,0.6227583344492833,2.1406578212459424,0.12576971069113269,0.648704746809087,0.8840628969824816,1.97027468572962,-0.019442820644015858,0.10097664120782415,1.0068864763512524,1.710521072979346,-0.4776080379528284,0.6348697258555984,0.8671940550730637,1.7410280967816671,-0.5812205595906185,-0.13750232030224424,0.4169675963313933,1.2655319230733673,-4643.561351030527,603.015841089375,5246.577192119901,16,1,0
17,0.4965848695435812,0.5380120644187805,0.4805668718107437,0.5257821216780918,0.5253339398905716,0.9966611967024022,1.370615700199053,2.1421558756021937,3.0776469518133966,1.0582652267731647,2.1585686762798484,2.9483162263808227,3.8797709483277107,1.6415403562791513,2.278440393675896,2.7092103296211922,4.221645794649894,1.086667984912051,1.6702021845319746,2.3916629306046384,3.323909415731447,1.1530938377943811,1.8913416305061896,2.373504826425738,3.548874034024707,0.5308586162907435,0.5397422407398523,0.5278833322566372,0.4846030679548849,0.4619358744337594,0.46923213222652005,0.47732121483743206,0.49245794961059347,0.45265079984054096,0.48428705314674897,0.477596253765073,0.4945474998221516,0.44042124537734006,0.4475993326751025,0.4476007282938841,0.4766564544117648,0.4447027007219009,0.472370886070989,0.4691021231630074,0.4774090654864795,-1.337842153116708,0.2078651396612854,-1.0504844587404378,-0.6823212091346469,0.1033445987642886,1.0766391211808775,-1.3087501903595369,-0.17865939901908007,0.5847613853233729,1.498981048397545,-1.117947438112083,-0.5234922102921487,-0.07930506646932306,1.4065824916545242,-1.0498303948686782,-0.4603626856324849,0.2636871988191833,1.164550041935619,-1.1725907039860228,-0.441824325012871,0.03825458866351007,1.2068651559201142,-3480.263099538673,605.6261397567478,4085.889239295421,17,1,0
18,0.5601170513401279,0.5860221955284837,0.5701436694511494,0.5503524484533496,0.5067167782018299,0.7996844020999783,1.9250372757074246,2.4797080131431004,3.1897265208547054,1.4564984717564398,2.1202703616006446,2.8484044688875665,3.1352754112448373,1.5793520680845845,1.8280932586564798,2.6167672988313,3.1886354920769473,1.3084032589649721,2.3775738631246033,2.5152535152002624,3.239226875469039,1.9244768276907427,2.232476191174978,2.9824543894020126,3.29019252201603,0.5030733893434544,0.4897372950320289,0.5020514809474135,0.507806757897981,0.514575690821247,0.4852583544503386,0.53680088404527,0.5206262193312349,0.4781355111902331,0.4181287179730333,0.4577169687394718,0.47787445205095846,0.5014706739574439,0.5341557732288081,0.48585380393218597,0.49027068236119875,0.47143530375766013,0.4814693276551218,0.5045058344154892,0.4997897207901749,-1.3862987614246696,0.19999929595216476,-1.512790751075465,-0.3739606536699403,0.17225354609109594,0.8772233285014999,-0.5600017243503546,0.12036857670175252,0.8089476247239816,1.1052852527401942,-0.6310846447813593,-0.3458116824954967,0.41492654243851734,0.9750633879870567,-1.0131760427705114,0.032106096121048346,0.210178140665117,0.9280669190501025,-0.7057819300739443,-0.41083614887611386,0.30738107026402295,0.6251450273385678,-2866.557305763312,586.6344151335335,3453.1917208968453,18,1,0
19,0.6356192098689158,0.5678245386066917,0.4975725369896216,0.5950826227836143,0.5609173564843724,1.5648766857577665,1.9274898424094897,2.301684770544097,2.7895019365313214,1.2156958129919662,1.773680726712895,2.9078603011850057,3.4930237614409303,2.028895787742854,2.402739341617874,2.8609850032534365,3.1357326299080213,1.7692626853582631,1.3456350500209944,3.7409991951423045,3.206025282883376,1.7789274092316656,1.9322872370439674,2.002520212089717,2.7297317315357557,0.4270032147173723,0.4389902315377623,0.41955261964590534,0.44536972297432825,0.4280247414310045,0.4113956843725263,0.4725151523411537,0.47527801781508516,0.5028707094721633,0.5039254275579933,0.47656153421223446,0.46228554948636674,0.4872452104683778,0.43249464448710667,0.46956329343759745,0.4535763029791451,0.4229067014049603,0.4437086027409768,0.45230534812561674,0.4404223501275173,-1.5337381813391842,0.17744740345236004,-0.6187887711348008,-0.26659731795648783,0.11836405581112755,0.5969671916910398,-0.7665554933700791,-0.20129608164388857,0.8836669818958589,1.468066382245743,-0.759387254939468,-0.3861553067050242,0.10570391772563725,0.39829680224473074,-0.5563175357248402,-0.9456384430367445,1.4199891447068684,0.9088697364585621,-0.11998247044953751,0.012687853500217878,0.0726523810882973,0.8132347002726777,-2707.0967376619774,591.6855515458096,3298.782289207787,19,1,0
